2.751431465148925781e-01,-2.267729789018630981e-01,-1.989862620830535889e-01,-1.088758781552314758e-01,7.696682959794998169e-02,1.806788146495819092e-01,1.437711808830499649e-02,-4.986140877008438110e-02,2.688994407653808594e-01,-1.213017329573631287e-01,1.929398439824581146e-02,-2.915413975715637207e-01,5.409740284085273743e-02,-2.757811248302459717e-01,2.793006598949432373e-01,9.197498857975006104e-02,-2.691434621810913086e-01,5.770922452211380005e-02,-1.613063216209411621e-01,-2.990134060382843018e-02,8.741376549005508423e-02,9.152925759553909302e-02,3.240878283977508545e-01,1.442760676145553589e-01,-1.394327282905578613e-01,-2.768777906894683838e-01,-2.120594494044780731e-03,-3.020296106114983559e-03,1.378750503063201904e-01,-3.306217491626739502e-01,2.261775135993957520e-01,-3.230747878551483154e-01
-7.365325093269348145e-02,-9.315872192382812500e-02,-2.219104170799255371e-01,-1.556597054004669189e-01,-5.898550897836685181e-02,5.045933183282613754e-03,4.609377309679985046e-02,-1.060232669115066528e-01,3.435265719890594482e-01,4.309805482625961304e-02,2.479534968733787537e-02,1.351102162152528763e-02,-2.155608087778091431e-01,-1.554987952113151550e-02,2.673264779150485992e-02,-2.431441992521286011e-01,-3.577237129211425781e-01,2.206159085035324097e-01,2.483281493186950684e-01,-2.556337714195251465e-01,1.052639037370681763e-01,-2.242759615182876587e-01,3.295195102691650391e-01,-1.834665834903717041e-01,-1.879787892103195190e-01,2.774267792701721191e-01,-2.493124455213546753e-01,-2.469114661216735840e-01,1.587562263011932373e-01,-2.917076349258422852e-01,-1.120561510324478149e-01,-1.339180916547775269e-01
2.228118777275085449e-01,5.098747462034225464e-02,-1.098624989390373230e-01,2.381551265716552734e-01,-1.609607040882110596e-01,-1.776657700538635254e-01,-2.202352732419967651e-01,-3.098907470703125000e-01,2.395721375942230225e-01,-2.185868173837661743e-01,-1.022836267948150635e-01,-5.558809265494346619e-02,-1.682698875665664673e-01,1.036329939961433411e-01,-4.424115642905235291e-02,2.007155120372772217e-01,-8.989258855581283569e-02,2.675252594053745270e-02,1.816165149211883545e-01,-6.644696742296218872e-02,1.350754201412200928e-01,-2.002507299184799194e-01,1.441362500190734863e-01,-1.554438620805740356e-01,-1.983108818531036377e-01,8.138640969991683960e-02,1.443058550357818604e-01,-2.004063874483108521e-02,-2.681246697902679443e-01,-2.684634029865264893e-01,1.678214073181152344e-01,-1.290729045867919922e-01
4.480032622814178467e-02,1.190105378627777100e-01,-1.851654052734375000e-01,-3.947260677814483643e-01,-7.468623667955398560e-02,-3.257991373538970947e-02,1.429730206727981567e-01,2.098219692707061768e-01,-2.427311390638351440e-01,-1.149634197354316711e-01,3.613066077232360840e-01,-2.495450973510742188e-01,-2.251053154468536377e-01,3.415476158261299133e-02,2.422166317701339722e-01,2.133714854717254639e-01,3.915717005729675293e-01,-2.785546705126762390e-02,6.752444058656692505e-02,-2.428016215562820435e-01,2.454145103693008423e-01,-1.691021174192428589e-01,-5.215358734130859375e-01,8.161000907421112061e-02,-3.327177762985229492e-01,-1.737872958183288574e-01,-2.695320546627044678e-02,-7.003221660852432251e-02,9.832231700420379639e-02,2.179532796144485474e-01,-3.500444069504737854e-02,1.057256013154983521e-01
-2.267347425222396851e-01,2.227092981338500977e-01,-2.918914519250392914e-02,3.245044499635696411e-02,1.501888185739517212e-01,1.457960456609725952e-01,2.258499152958393097e-02,1.166039854288101196e-01,-5.685465410351753235e-02,-2.355961352586746216e-01,1.796131879091262817e-01,1.468421220779418945e-01,1.724478602409362793e-01,-1.878008395433425903e-01,-1.704466938972473145e-01,2.017314434051513672e-01,4.030910432338714600e-01,7.818960398435592651e-02,-6.040018424391746521e-02,-1.638606935739517212e-01,1.721774041652679443e-02,7.947169989347457886e-02,-1.376678943634033203e-01,-2.894837260246276855e-01,-3.497025966644287109e-01,-2.259038537740707397e-01,-2.734530717134475708e-02,-1.165951117873191833e-01,-1.037544906139373779e-01,3.901839554309844971e-01,-2.066000849008560181e-01,2.331101745367050171e-01
-6.550677120685577393e-02,2.338526099920272827e-01,7.277595251798629761e-02,-1.046898514032363892e-01,-7.892882078886032104e-02,-2.478343434631824493e-02,-1.257824599742889404e-01,2.885117568075656891e-02,-9.044676274061203003e-02,3.268850445747375488e-01,-1.841725856065750122e-01,1.470947563648223877e-01,2.315739542245864868e-01,-3.396522253751754761e-03,1.132065653800964355e-01,-4.457512870430946350e-02,-4.868239164352416992e-02,2.819100022315979004e-01,-1.876534149050712585e-02,-9.397174417972564697e-02,8.734376728534698486e-02,1.156264394521713257e-01,-1.097904741764068604e-01,1.587958782911300659e-01,1.704400181770324707e-01,2.953021042048931122e-02,1.294236928224563599e-01,6.187245249748229980e-02,-1.455204784870147705e-01,-8.582334965467453003e-02,3.617070615291595459e-02,1.714995354413986206e-01
-5.093057826161384583e-02,-1.448230743408203125e-01,1.936768591403961182e-01,-1.008347272872924805e-01,-1.014753803610801697e-01,1.422752737998962402e-01,-2.180460542440414429e-01,-1.771232485771179199e-01,-1.435357779264450073e-01,2.425042092800140381e-01,-1.005431115627288818e-01,-4.183621406555175781e-01,2.556684017181396484e-01,-3.807225823402404785e-02,1.485028713941574097e-01,1.972243189811706543e-01,-5.585212633013725281e-02,-8.715014904737472534e-02,-3.253013491630554199e-01,1.093002036213874817e-01,-1.553271859884262085e-01,-1.697242259979248047e-01,1.918476521968841553e-01,-9.584822505712509155e-02,-2.347690463066101074e-01,-2.906897366046905518e-01,-9.255485236644744873e-02,-2.486791461706161499e-02,2.011233568191528320e-01,2.049947082996368408e-01,-2.574809193611145020e-01,-3.895891457796096802e-02
3.778538852930068970e-02,1.901413872838020325e-02,-2.575756311416625977e-01,-8.943734318017959595e-02,9.435980767011642456e-02,7.196946442127227783e-02,-9.320996701717376709e-03,-4.412102699279785156e-01,7.115641981363296509e-02,-7.579097896814346313e-02,-1.028748601675033569e-01,-2.698702812194824219e-01,1.266511976718902588e-01,1.650448739528656006e-01,-3.004696220159530640e-02,1.151141524314880371e-01,-2.191044092178344727e-01,5.049463827162981033e-03,4.070798680186271667e-02,1.749950498342514038e-01,2.418494075536727905e-01,2.357616573572158813e-01,2.591162361204624176e-02,2.966152317821979523e-02,-8.045551925897598267e-02,-1.051179617643356323e-01,1.239652708172798157e-01,-2.839903831481933594e-01,-1.713785231113433838e-01,-1.004199534654617310e-01,1.112882718443870544e-01,-2.051956765353679657e-02
1.306061446666717529e-01,-2.656482160091400146e-01,7.935349643230438232e-02,5.504169967025518417e-03,-2.230803668498992920e-01,-1.848553419113159180e-01,-1.163305565714836121e-01,5.102280527353286743e-02,-2.620568312704563141e-02,-1.791123151779174805e-01,-1.946565657854080200e-01,1.969453841447830200e-01,-1.937652975320816040e-01,2.771357595920562744e-01,6.081644445657730103e-02,6.583381444215774536e-02,-1.070587486028671265e-01,-1.527841836214065552e-01,2.764196880161762238e-02,-8.408492058515548706e-02,-1.055118367075920105e-01,1.520122401416301727e-02,1.567173004150390625e-01,-1.176200807094573975e-01,-3.568042069673538208e-02,-1.949277073144912720e-01,-1.779366582632064819e-01,6.795535795390605927e-03,-8.284550905227661133e-02,8.518153429031372070e-02,-5.097384005784988403e-02,-1.098415479063987732e-01
2.403678148984909058e-01,-1.823844313621520996e-01,-1.277888715267181396e-01,1.878697611391544342e-02,-1.074271947145462036e-01,2.400518767535686493e-02,-1.146126091480255127e-01,2.210821360349655151e-01,-1.084717065095901489e-01,-2.137616574764251709e-01,-2.474652417004108429e-02,1.394300069659948349e-02,-7.386115845292806625e-03,-1.386474221944808960e-01,4.358650743961334229e-02,-1.102055534720420837e-01,2.871450185775756836e-01,-2.344936430454254150e-01,1.252036988735198975e-01,6.644488871097564697e-02,2.718836665153503418e-01,-3.304070979356765747e-02,3.638379275798797607e-02,-2.415145486593246460e-01,5.517748743295669556e-02,-1.004628539085388184e-01,-5.994702503085136414e-02,1.212224438786506653e-01,-2.229381538927555084e-02,2.043354213237762451e-01,5.476975813508033752e-02,1.338871121406555176e-01
