1.447311602532863617e-03,-6.550145894289016724e-02,-7.343027740716934204e-02,2.475824058055877686e-01,-3.802283108234405518e-02,2.186593413352966309e-01,1.093296427279710770e-02,8.716455660760402679e-03,3.570719435811042786e-02,8.489271253347396851e-02,1.033674106001853943e-01,-7.490586955100297928e-03,2.919534966349601746e-02,-2.081953585147857666e-01,1.333291083574295044e-01,-5.175260826945304871e-02,-8.266112953424453735e-02,-1.111800745129585266e-01,5.502438917756080627e-02,1.063120961189270020e-01,1.291681081056594849e-01,-2.113625109195709229e-01,5.512008443474769592e-02,5.431720241904258728e-02,-4.986392706632614136e-02,-7.882688939571380615e-02,-2.055623754858970642e-02,6.623936817049980164e-03,-1.440407335758209229e-02,3.801628202199935913e-02,8.657313883304595947e-02,1.497151851654052734e-01,2.332785427570343018e-01,1.533208042383193970e-02,-8.854492753744125366e-02,-7.884287275373935699e-03,1.239954307675361633e-01,-1.543160676956176758e-01,-5.974567309021949768e-02,-2.789443135261535645e-01,-4.694776609539985657e-03,-1.615083217620849609e-01,-4.400436580181121826e-02,-1.810865011066198349e-03,-8.329311013221740723e-02,9.506718814373016357e-02,1.035196483135223389e-01,1.215612366795539856e-01,1.361894160509109497e-01,2.135884165763854980e-01,-1.162819117307662964e-01,2.160075120627880096e-02,-3.013328015804290771e-01,-1.699979417026042938e-02,2.638807520270347595e-02,-3.234106600284576416e-01,1.310175508260726929e-01,1.417037993669509888e-01,6.545450538396835327e-02,1.161071211099624634e-01,1.485400050878524780e-01,-3.617328405380249023e-02,-1.255863308906555176e-01,1.604814678430557251e-01
-3.763264510780572891e-03,-4.749334603548049927e-02,3.666238486766815186e-02,7.388681918382644653e-02,2.740425057709217072e-02,-6.195243820548057556e-02,-6.200453266501426697e-02,2.217029035091400146e-02,-1.225351169705390930e-01,-6.819947808980941772e-02,3.775525838136672974e-02,9.960656613111495972e-02,-1.720309257507324219e-02,9.831627458333969116e-02,2.736658230423927307e-02,9.870691597461700439e-02,1.795768737792968750e-01,-1.589847952127456665e-01,-1.845899969339370728e-01,-1.437272131443023682e-01,9.554251283407211304e-02,-1.876679807901382446e-02,-3.823059797286987305e-02,-5.169187858700752258e-02,-1.439396291971206665e-01,-1.087103411555290222e-01,-1.308411359786987305e-01,8.092378824949264526e-02,1.233249083161354065e-01,-9.314333647489547729e-02,4.176861047744750977e-01,4.582953453063964844e-02,-1.876743733882904053e-01,2.354513853788375854e-01,1.005463153123855591e-01,-2.116977274417877197e-01,-3.684458136558532715e-02,-1.073873937129974365e-01,2.113916352391242981e-02,1.476303488016128540e-01,1.339565068483352661e-01,-7.364359498023986816e-02,-2.335979975759983063e-02,1.942668855190277100e-02,9.322990477085113525e-02,-4.166366066783666611e-03,1.296887397766113281e-01,-5.833887681365013123e-02,-3.450221195816993713e-02,1.770122051239013672e-01,-1.317303348332643509e-02,-3.148479759693145752e-01,7.085488736629486084e-02,1.099032256752252579e-02,2.259076945483684540e-02,-1.220349669456481934e-01,-1.017903015017509460e-01,5.487303435802459717e-02,-1.694286474958062172e-04,2.369803488254547119e-01,-3.328387066721916199e-02,3.919861465692520142e-02,-1.811803132295608521e-01,1.104296222329139709e-01
5.329750105738639832e-02,-2.541180551052093506e-01,1.540090143680572510e-01,-6.991112977266311646e-02,-1.042682826519012451e-01,4.198914393782615662e-02,4.638014733791351318e-02,-2.731344103813171387e-01,-3.340776562690734863e-01,1.420068740844726562e-01,-1.191270649433135986e-01,-5.504629388451576233e-02,1.291245520114898682e-01,-9.003758430480957031e-02,-8.680221438407897949e-02,1.600697636604309082e-01,1.998239010572433472e-02,1.945155560970306396e-01,4.120086133480072021e-02,2.439769059419631958e-01,1.049005389213562012e-01,-1.685163751244544983e-02,-2.506470978260040283e-01,2.555981874465942383e-01,-1.240576151758432388e-02,1.158540472388267517e-01,8.950679004192352295e-02,2.879367209970951080e-02,6.593364477157592773e-02,2.055782228708267212e-01,-1.702605485916137695e-01,-7.184580713510513306e-02,-5.627655610442161560e-02,8.014316111803054810e-02,-1.796534061431884766e-01,3.255109116435050964e-02,6.783954054117202759e-02,-2.483092099428176880e-01,2.350686937570571899e-01,7.074026018381118774e-02,1.226707398891448975e-01,-1.076891720294952393e-01,-1.814503222703933716e-01,-8.310815691947937012e-02,-4.062663018703460693e-02,-5.202433466911315918e-02,-6.154597178101539612e-02,9.015413373708724976e-02,-5.447590351104736328e-02,-6.219550967216491699e-02,3.507731854915618896e-02,-1.687295436859130859e-01,-1.171761229634284973e-01,-7.186465710401535034e-02,-5.346747115254402161e-02,6.053720414638519287e-02,-1.155232172459363937e-02,-3.582938387989997864e-02,6.957835704088211060e-02,5.718314647674560547e-02,8.542389422655105591e-02,1.110272388905286789e-02,1.938320696353912354e-01,-5.124799534678459167e-02
6.280951201915740967e-03,-4.130730405449867249e-02,8.940320461988449097e-02,4.945859685540199280e-02,-6.697308272123336792e-02,-1.451401785016059875e-02,-1.092257574200630188e-01,-1.174004375934600830e-01,-7.479470968246459961e-02,2.449979037046432495e-01,-2.573584020137786865e-01,-8.105517923831939697e-02,-2.342429384589195251e-02,6.187320500612258911e-02,1.226357817649841309e-01,-5.165030434727668762e-02,-1.165093928575515747e-01,8.261756040155887604e-03,1.926720887422561646e-01,8.579372614622116089e-02,-1.472410708665847778e-01,-6.953167170286178589e-02,-2.210889607667922974e-01,-3.171902298927307129e-01,1.145707741379737854e-01,-6.125255674123764038e-02,-1.043652743101119995e-01,1.419786661863327026e-01,-1.356911212205886841e-01,4.872642084956169128e-02,3.494577482342720032e-02,1.147416085004806519e-01,6.722057610750198364e-02,4.233951494097709656e-02,5.587185919284820557e-02,6.382525712251663208e-02,-4.564363975077867508e-03,7.468418031930923462e-02,-1.741285324096679688e-01,-3.867563605308532715e-02,1.070211604237556458e-01,1.416896283626556396e-01,4.818881675601005554e-02,-4.244973883032798767e-02,-1.017037872225046158e-02,3.153132507577538490e-03,6.388314068317413330e-02,-1.455584168434143066e-01,-6.967226509004831314e-04,-2.085859775543212891e-01,-1.291222423315048218e-01,2.133284695446491241e-02,1.115709468722343445e-01,-1.516985744237899780e-01,3.494420647621154785e-02,-6.483308970928192139e-02,9.946030378341674805e-02,5.585045367479324341e-02,2.721640467643737793e-01,7.048121094703674316e-02,-7.903033494949340820e-02,2.027325481176376343e-01,-2.247737487778067589e-03,-2.166577875614166260e-01
-6.452688574790954590e-02,1.064777374267578125e-01,1.013672631233930588e-02,-1.628957875072956085e-02,-2.467972189188003540e-01,1.125660240650177002e-01,-2.704328112304210663e-02,-8.519318699836730957e-02,4.286324232816696167e-02,-5.740486085414886475e-02,-3.049509041011333466e-02,2.419735193252563477e-01,1.371434330940246582e-01,1.131719499826431274e-01,-1.053190305829048157e-01,-9.120956063270568848e-02,-1.036328002810478210e-01,-1.369337439537048340e-01,4.362271353602409363e-02,-6.982586532831192017e-02,1.987455338239669800e-01,1.145816147327423096e-01,5.426970496773719788e-02,-1.396312415599822998e-01,3.156863898038864136e-02,-1.478403806686401367e-01,-2.609261870384216309e-01,-8.769801259040832520e-02,5.175636149942874908e-03,-1.241257190704345703e-01,-2.010037600994110107e-01,-1.728687137365341187e-01,8.920402079820632935e-02,2.047760486602783203e-01,2.208515070378780365e-02,-1.871463805437088013e-01,9.377481043338775635e-02,1.071210950613021851e-01,3.615039587020874023e-02,-1.042305603623390198e-01,2.109839767217636108e-02,-1.056907325983047485e-01,-1.462108939886093140e-01,2.113317139446735382e-03,1.064964309334754944e-01,3.127007186412811279e-02,-1.063845530152320862e-01,1.722934246063232422e-01,-1.719328574836254120e-02,-1.909905523061752319e-01,-2.211477980017662048e-02,-9.626376628875732422e-02,2.303488180041313171e-02,1.477034762501716614e-02,-8.962035179138183594e-02,7.262332737445831299e-02,2.418382614850997925e-01,1.210083663463592529e-01,-1.011138707399368286e-01,-2.245043218135833740e-02,-1.941724680364131927e-02,-1.483129058033227921e-02,-1.749991998076438904e-02,-1.383978277444839478e-01
1.051444932818412781e-01,1.266348659992218018e-01,-2.279646927490830421e-03,-4.871689155697822571e-02,-7.870857417583465576e-02,-1.619992256164550781e-01,1.319065596908330917e-02,6.994915753602981567e-02,-8.627986907958984375e-02,2.321834675967693329e-02,3.002959489822387695e-01,-3.255974128842353821e-02,-6.130829453468322754e-02,3.270322084426879883e-02,-7.477106899023056030e-02,2.018363587558269501e-02,-1.941037476062774658e-01,-5.169185623526573181e-02,-9.465420991182327271e-02,-5.837422609329223633e-02,-1.144053637981414795e-01,1.227661520242691040e-01,4.410539567470550537e-02,-1.412492692470550537e-01,-1.864919625222682953e-02,1.456721276044845581e-01,-2.623988091945648193e-01,1.476438790559768677e-01,-6.905978173017501831e-02,1.166242882609367371e-01,4.791950806975364685e-02,2.065059542655944824e-02,1.235147658735513687e-02,-4.885900393128395081e-02,-1.906631439924240112e-01,3.666756302118301392e-02,-6.053607910871505737e-02,5.630932375788688660e-02,5.649663507938385010e-02,-1.552268117666244507e-01,2.749390304088592529e-01,9.717115014791488647e-02,-1.346712261438369751e-01,1.320824474096298218e-01,-5.259821563959121704e-02,8.434990048408508301e-02,-6.566794961690902710e-02,1.198919042944908142e-01,7.606123387813568115e-02,-6.860797852277755737e-02,1.288028713315725327e-02,6.661302596330642700e-02,-9.842881560325622559e-02,-7.113882340490818024e-03,6.218671426177024841e-02,8.266192674636840820e-02,-2.498597465455532074e-02,-4.075649380683898926e-02,-9.258719533681869507e-02,2.244488745927810669e-01,-1.006247475743293762e-01,3.347115218639373779e-02,1.452383399009704590e-01,4.030822217464447021e-02
-4.656761419028043747e-03,3.814465180039405823e-02,1.664710603654384613e-02,4.008838906884193420e-02,-1.049856888130307198e-03,-5.145346280187368393e-03,1.359183341264724731e-01,-2.417755872011184692e-01,1.242338865995407104e-02,1.411588042974472046e-01,9.338885545730590820e-02,-9.624265134334564209e-02,-6.601904053241014481e-03,-1.777680125087499619e-03,-9.156160056591033936e-02,-5.246674269437789917e-02,2.575768828392028809e-01,-1.260189414024353027e-01,6.093366816639900208e-02,5.949558317661285400e-02,1.466682404279708862e-01,-1.065596863627433777e-01,1.847696676850318909e-02,1.336679458618164062e-01,-8.628647774457931519e-02,6.207715719938278198e-03,2.504655905067920685e-02,-2.677990496158599854e-01,4.710883274674415588e-02,-9.934813529253005981e-02,1.231669681146740913e-03,6.296576559543609619e-02,-9.478651732206344604e-02,1.717357337474822998e-01,-4.967929422855377197e-02,-1.561681553721427917e-02,-2.204105556011199951e-01,3.048378415405750275e-02,2.690234594047069550e-02,-1.688798069953918457e-01,2.778888912871479988e-03,2.163228243589401245e-01,1.250324547290802002e-01,-1.153309941291809082e-01,-4.228739812970161438e-02,-1.565330773591995239e-01,-1.425939351320266724e-01,-3.600822761654853821e-03,-5.766541138291358948e-02,1.026206985116004944e-01,1.921364814043045044e-01,1.702415496110916138e-01,-1.150790452957153320e-01,4.593155812472105026e-03,2.228489331901073456e-02,-4.759440571069717407e-02,5.169188138097524643e-03,9.292681701481342316e-03,9.990548342466354370e-02,-4.975854232907295227e-02,-1.946047097444534302e-01,9.724073112010955811e-02,1.020993366837501526e-01,-1.929457634687423706e-01
9.106709621846675873e-03,2.015614807605743408e-01,-1.513163149356842041e-01,2.448956817388534546e-01,-8.608923107385635376e-02,-1.019308120012283325e-01,-3.978654742240905762e-02,-2.957683205604553223e-01,-2.126037180423736572e-01,-1.023065149784088135e-01,-1.252774149179458618e-01,1.693127453327178955e-01,2.125068195164203644e-02,1.956518441438674927e-01,5.774477496743202209e-02,5.128290131688117981e-02,4.734119400382041931e-02,-1.439696848392486572e-01,-6.171664968132972717e-02,3.023203313350677490e-01,2.768631279468536377e-02,2.095059603452682495e-01,1.722356528043746948e-01,-4.801037162542343140e-02,1.197550445795059204e-01,-3.420208394527435303e-02,-5.761082097887992859e-02,2.855353988707065582e-02,6.020043417811393738e-02,-1.352389156818389893e-02,9.523876360617578030e-04,-2.121798461303114891e-03,-9.572550654411315918e-02,-8.828645944595336914e-02,-3.273913636803627014e-02,3.343058377504348755e-02,-8.113315701484680176e-02,-6.454898416996002197e-02,2.751948125660419464e-02,2.728429622948169708e-02,-1.335050463676452637e-01,1.191660761833190918e-02,-3.418666124343872070e-02,-9.906239807605743408e-02,1.510617043823003769e-02,5.177572742104530334e-02,-1.411278247833251953e-01,-1.442553400993347168e-01,1.226153522729873657e-01,-1.961333304643630981e-02,9.859696775674819946e-02,2.411898970603942871e-02,-4.068359732627868652e-03,2.826055698096752167e-02,-4.117722436785697937e-02,-2.004139721393585205e-01,3.472241014242172241e-02,-2.348455041646957397e-01,7.267261296510696411e-02,3.050241805613040924e-02,2.715538255870342255e-03,6.539206206798553467e-02,-1.533060073852539062e-01,1.491762846708297729e-01
8.140766620635986328e-02,-1.352870720438659191e-03,-8.007052540779113770e-02,-8.244844526052474976e-02,2.247776538133621216e-01,1.727863252162933350e-01,-1.519375145435333252e-01,5.348681285977363586e-02,-2.306955866515636444e-02,1.085157170891761780e-01,7.449927181005477905e-02,5.428141728043556213e-02,3.742579743266105652e-02,2.951455414295196533e-01,1.345842182636260986e-01,-3.643306344747543335e-02,9.647454321384429932e-02,-2.439905554056167603e-01,2.392573654651641846e-02,4.273778945207595825e-02,-2.110028415918350220e-01,2.304836213588714600e-01,-3.345250338315963745e-02,1.851668059825897217e-01,4.424820840358734131e-02,-8.388381451368331909e-02,2.082122489809989929e-03,7.764542102813720703e-02,-7.448966801166534424e-02,-1.625185161828994751e-01,4.742708057165145874e-02,-7.864816486835479736e-02,3.343090787529945374e-02,-1.008428540080785751e-02,-2.757935598492622375e-02,-4.714243113994598389e-02,8.393179625272750854e-02,4.622048512101173401e-02,-1.517565548419952393e-01,-1.729634702205657959e-01,9.186249971389770508e-02,-1.934064030647277832e-01,-1.140257418155670166e-01,8.682518452405929565e-02,1.703094840049743652e-01,1.215331479907035828e-01,8.418639749288558960e-02,1.410537511110305786e-01,-1.456676721572875977e-01,-1.310376450419425964e-02,1.190095543861389160e-01,7.619659602642059326e-02,-4.518208559602499008e-03,-8.020230382680892944e-02,-1.926650255918502808e-01,-5.126560851931571960e-02,-1.179516837000846863e-01,1.103179454803466797e-01,2.584852278232574463e-02,-1.218492761254310608e-01,-1.500916182994842529e-01,5.200375989079475403e-02,1.512428931891918182e-02,1.740975379943847656e-01
-2.280814349651336670e-01,-1.479770895093679428e-02,-9.647419303655624390e-02,3.075970802456140518e-03,1.205323413014411926e-01,-9.812212735414505005e-02,-1.597772836685180664e-01,-6.325410213321447372e-03,6.963006407022476196e-02,-1.967198913916945457e-03,-5.750165507197380066e-02,-2.750116586685180664e-02,9.626248478889465332e-02,2.221308946609497070e-01,9.350671432912349701e-03,-1.446316987276077271e-01,6.387830525636672974e-02,-6.801337003707885742e-02,1.580633819103240967e-01,-9.586673974990844727e-02,-1.008004602044820786e-02,5.428782105445861816e-02,8.566834777593612671e-02,4.578717797994613647e-02,-8.742886781692504883e-02,-1.557201333343982697e-02,1.073185130953788757e-01,-4.556156322360038757e-02,-1.310513261705636978e-02,-1.088266074657440186e-01,1.481500715017318726e-01,2.084300220012664795e-01,-1.487877666950225830e-01,-1.759562492370605469e-01,-2.018891572952270508e-01,3.053310140967369080e-02,1.213695555925369263e-01,-3.304136916995048523e-02,1.997042745351791382e-01,-9.300268441438674927e-02,5.025004036724567413e-03,1.889089494943618774e-02,6.607314106076955795e-03,-3.245127573609352112e-02,-1.106394156813621521e-01,1.864050924777984619e-01,6.205454003065824509e-03,2.703112065792083740e-01,1.771847009658813477e-01,-2.178551815450191498e-02,1.304493397474288940e-01,-2.250695675611495972e-01,-2.261080034077167511e-02,-1.125964000821113586e-01,-2.657720632851123810e-02,2.017499208450317383e-01,-9.286952018737792969e-02,-1.478670388460159302e-01,-9.901812672615051270e-02,8.044815808534622192e-02,8.032571524381637573e-02,4.585127532482147217e-02,-1.644991189241409302e-01,5.058906972408294678e-02
